HI_wl,prob,index,value,lon,lat
3.5,0.9999,HWF,7.32080200501253,108.75,25.25
0.85,0.9,HWD,53.5288220551379,109.75,25.25
0.85,0.95,HWD,31.7515037593985,109.75,25.25
0.85,0.99,HWD,11.1055039559684,109.75,25.25
0.85,0.999,HWD,5.10181750020841,109.75,25.25
0.85,0.9999,HWD,4.70159527005502,109.75,25.25
1.5,0.9,HWD,71.1027568922306,109.75,25.25
1.5,0.95,HWD,46.2155388471178,109.75,25.25
1.5,0.99,HWD,19.2697994987469,109.75,25.25
1.5,0.999,HWD,9.74485009902559,109.75,25.25
1.5,0.9999,HWD,8.76490664636542,109.75,25.25
2,0.9,HWD,88.7944862155389,109.75,25.25
2,0.95,HWD,61.2932330827068,109.75,25.25
2,0.99,HWD,29.4474937343358,109.75,25.25
2,0.999,HWD,16.0501978630788,109.75,25.25
2,0.9999,HWD,14.5021816667572,109.75,25.25
3.5,0.9,HWD,136.734335839599,109.75,25.25
3.5,0.95,HWD,107.027568922306,109.75,25.25
3.5,0.99,HWD,67.5513784461153,109.75,25.25
3.5,0.999,HWD,46.2556390977444,109.75,25.25
3.5,0.9999,HWD,43.1378446115288,109.75,25.25
0.85,0.9,HWI,6.22653851027569,109.75,25.25
0.85,0.95,HWI,4.72700121601504,109.75,25.25
0.85,0.99,HWI,2.67591031121711,109.75,25.25
0.85,0.999,HWI,1.76134420692573,109.75,25.25
0.85,0.9999,HWI,1.64029952185936,109.75,25.25
1.5,0.9,HWI,7.00709975363409,109.75,25.25
1.5,0.95,HWI,5.50683318972431,109.75,25.25
1.5,0.99,HWI,3.51169356416667,109.75,25.25
1.5,0.999,HWI,2.52333149263301,109.75,25.25
1.5,0.9999,HWI,2.38843669625808,109.75,25.25
2,0.9,HWI,7.83318745037594,109.75,25.25
2,0.95,HWI,6.33043466566416,109.75,25.25
2,0.99,HWI,4.38549737248622,109.75,25.25
2,0.999,HWI,3.25540399113374,109.75,25.25
2,0.9999,HWI,3.11573746741475,109.75,25.25
3.5,0.9,HWI,10.6598333516291,109.75,25.25
3.5,0.95,HWI,9.32923368270677,109.75,25.25
3.5,0.99,HWI,7.43880994837093,109.75,25.25
3.5,0.999,HWI,6.21449600802005,109.75,25.25
3.5,0.9999,HWI,6.04773849122807,109.75,25.25
0.85,0.9,HWS,109.415528137093,109.75,25.25
0.85,0.95,HWS,53.7979058997494,109.75,25.25
0.85,0.99,HWS,14.7646048943989,109.75,25.25
0.85,0.999,HWS,5.93107501848554,109.75,25.25
0.85,0.9999,HWS,5.26274364770333,109.75,25.25
1.5,0.9,HWS,163.223260418546,109.75,25.25
1.5,0.95,HWS,88.9977607924812,109.75,25.25
1.5,0.99,HWS,29.4748318663233,109.75,25.25
1.5,0.999,HWS,12.9726667045348,109.75,25.25
1.5,0.9999,HWS,11.4968861670823,109.75,25.25
2,0.9,HWS,228.508465518797,109.75,25.25
2,0.95,HWS,134.245706685464,109.75,25.25
2,0.99,HWS,51.6813776623734,109.75,25.25
2,0.999,HWS,24.5367926893558,109.75,25.25
2,0.9999,HWS,21.8234162327048,109.75,25.25
3.5,0.9,HWS,494.969255125313,109.75,25.25
3.5,0.95,HWS,342.958091899749,109.75,25.25
3.5,0.99,HWS,182.205077764411,109.75,25.25
3.5,0.999,HWS,110.289075599248,109.75,25.25
3.5,0.9999,HWS,100.954949050025,109.75,25.25
0.85,0.9,HWF,12.6741854636592,109.75,25.25
0.85,0.95,HWF,10.6778195488722,109.75,25.25
0.85,0.99,HWF,5.14757973364785,109.75,25.25
0.85,0.999,HWF,2.7558582350154,109.75,25.25
0.85,0.9999,HWF,2.62584269875292,109.75,25.25
1.5,0.9,HWF,10.6867167919799,109.75,25.25
1.5,0.95,HWF,10.9172932330827,109.75,25.25
1.5,0.99,HWF,6.85676691729323,109.75,25.25
1.5,0.999,HWF,4.30270917231158,109.75,25.25
1.5,0.9999,HWF,4.02845365124981,109.75,25.25
2,0.9,HWF,8.24812030075188,109.75,25.25
2,0.95,HWF,9.94486215538847,109.75,25.25
2,0.99,HWF,8.03446115288221,109.75,25.25
2,0.999,HWF,5.64340291518269,109.75,25.25
2,0.9999,HWF,5.35081770473656,109.75,25.25
3.5,0.9,HWF,2.96491228070175,109.75,25.25
3.5,0.95,HWF,4.68671679197995,109.75,25.25
3.5,0.99,HWF,7.06015037593985,109.75,25.25
3.5,0.999,HWF,7.21303258145363,109.75,25.25
3.5,0.9999,HWF,7.22305764411028,109.75,25.25
0.85,0.9,HWD,55.1679197994988,110.75,25.25
0.85,0.95,HWD,32.8288220551378,110.75,25.25
0.85,0.99,HWD,11.8029400125701,110.75,25.25
0.85,0.999,HWD,5.40200163387388,110.75,25.25
0.85,0.9999,HWD,4.74472081337814,110.75,25.25
1.5,0.9,HWD,73.6416040100251,110.75,25.25
1.5,0.95,HWD,48.3057644110276,110.75,25.25
1.5,0.99,HWD,20.865664160401,110.75,25.25
1.5,0.999,HWD,10.5569234768273,110.75,25.25
1.5,0.9999,HWD,9.22626001924315,110.75,25.25
2,0.9,HWD,92.1779448621554,110.75,25.25
2,0.95,HWD,64.3859649122807,110.75,25.25
2,0.99,HWD,32.1152882205514,110.75,25.25
2,0.999,HWD,17.8009101701623,110.75,25.25
2,0.9999,HWD,15.6796455793767,110.75,25.25
3.5,0.9,HWD,140.912280701754,110.75,25.25
3.5,0.95,HWD,111.781954887218,110.75,25.25
3.5,0.99,HWD,72.781954887218,110.75,25.25
3.5,0.999,HWD,51.0451127819549,110.75,25.25
3.5,0.9999,HWD,47.483709273183,110.75,25.25
0.85,0.9,HWI,5.79688083308271,110.75,25.25
0.85,0.95,HWI,4.37771260983709,110.75,25.25
0.85,0.99,HWI,2.53401176900787,110.75,25.25
0.85,0.999,HWI,1.64734502636832,110.75,25.25
0.85,0.9999,HWI,1.49906468333925,110.75,25.25
1.5,0.9,HWI,6.52488428997494,110.75,25.25
1.5,0.95,HWI,5.12993486190476,110.75,25.25
1.5,0.99,HWI,3.27606821477193,110.75,25.25
1.5,0.999,HWI,2.3349509353251,110.75,25.25
1.5,0.9999,HWI,2.18591749642622,110.75,25.25
2,0.9,HWI,7.38573174010025,110.75,25.25
2,0.95,HWI,5.99425937092732,110.75,25.25
2,0.99,HWI,4.16052715709273,110.75,25.25
2,0.999,HWI,3.08853884755186,110.75,25.25
2,0.9999,HWI,2.92382416624329,110.75,25.25
3.5,0.9,HWI,10.1124062115288,110.75,25.25
3.5,0.95,HWI,8.919479739599,110.75,25.25
3.5,0.99,HWI,7.22249764385965,110.75,25.25
3.5,0.999,HWI,6.09908312807017,110.75,25.25
3.5,0.9999,HWI,5.90345729962406,110.75,25.25
0.85,0.9,HWS,105.732422736341,110.75,25.25
0.85,0.95,HWS,52.0804003989975,110.75,25.25
0.85,0.99,HWS,14.4470201758112,110.75,25.25
0.85,0.999,HWS,5.85460671187655,110.75,25.25
0.85,0.9999,HWS,5.05801669193394,110.75,25.25
1.5,0.9,HWS,160.087848588972,110.75,25.25
1.5,0.95,HWS,87.6794293759398,110.75,25.25
1.5,0.99,HWS,29.8198591391892,110.75,25.25
1.5,0.999,HWS,13.0698869645464,110.75,25.25
1.5,0.9999,HWS,11.1958315707321,110.75,25.25
2,0.9,HWS,227.180626360902,110.75,25.25
2,0.95,HWS,134.95436626817,110.75,25.25
2,0.99,HWS,53.8282517173183,110.75,25.25
2,0.999,HWS,25.9259025696856,110.75,25.25
2,0.9999,HWS,22.4196516268023,110.75,25.25
3.5,0.9,HWS,498.297073634085,110.75,25.25
3.5,0.95,HWS,350.107988729323,110.75,25.25
3.5,0.99,HWS,193.176624175439,110.75,25.25
3.5,0.999,HWS,120.851494474937,110.75,25.25
3.5,0.9999,HWS,110.14505061604,110.75,25.25
0.85,0.9,HWF,12.8897243107769,110.75,25.25
0.85,0.95,HWF,10.684962406015,110.75,25.25
0.85,0.99,HWF,5.53534726910155,110.75,25.25
0.85,0.999,HWF,2.93369771376126,110.75,25.25
0.85,0.9999,HWF,2.71124615408671,110.75,25.25
1.5,0.9,HWF,10.8220551378446,110.75,25.25
1.5,0.95,HWF,11.1804511278196,110.75,25.25
1.5,0.99,HWF,7.33621553884712,110.75,25.25
1.5,0.999,HWF,4.6540531341452,110.75,25.25
1.5,0.9999,HWF,4.28248184315277,110.75,25.25
2,0.9,HWF,8.3859649122807,110.75,25.25
2,0.95,HWF,10.3233082706767,110.75,25.25
2,0.99,HWF,8.68421052631579,110.75,25.25
2,0.999,HWF,6.18133801997253,110.75,25.25
2,0.9999,HWF,5.76183104820876,110.75,25.25
3.5,0.9,HWF,3.11528822055138,110.75,25.25
3.5,0.95,HWF,4.97994987468672,110.75,25.25
3.5,0.99,HWF,7.64160401002506,110.75,25.25
3.5,0.999,HWF,7.88972431077694,110.75,25.25
3.5,0.9999,HWF,7.84461152882205,110.75,25.25
0.85,0.9,HWD,55.6842105263158,111.75,25.25
0.85,0.95,HWD,33.2581453634085,111.75,25.25
0.85,0.99,HWD,11.8432263579485,111.75,25.25
0.85,0.999,HWD,5.5005858005084,111.75,25.25
0.85,0.9999,HWD,4.90476552533339,111.75,25.25
1.5,0.9,HWD,74.9147869674185,111.75,25.25
1.5,0.95,HWD,49.6516290726817,111.75,25.25
1.5,0.99,HWD,21.6958646616541,111.75,25.25
1.5,0.999,HWD,10.7763037625022,111.75,25.25
1.5,0.9999,HWD,9.63602879748391,111.75,25.25
2,0.9,HWD,94.1102756892231,111.75,25.25
2,0.95,HWD,66.4185463659148,111.75,25.25
2,0.99,HWD,33.5363408521303,111.75,25.25
2,0.999,HWD,18.569507101086,111.75,25.25
2,0.9999,HWD,16.625681851688,111.75,25.25
3.5,0.9,HWD,143.363408521303,111.75,25.25
3.5,0.95,HWD,115.075187969925,111.75,25.25
3.5,0.99,HWD,75.8471177944862,111.75,25.25
3.5,0.999,HWD,53.453634085213,111.75,25.25
3.5,0.9999,HWD,49.5438596491228,111.75,25.25
0.85,0.9,HWI,5.63079068646617,111.75,25.25
0.85,0.95,HWI,4.22419333394737,111.75,25.25
0.85,0.99,HWI,2.40623786011653,111.75,25.25
0.85,0.999,HWI,1.6187577738705,111.75,25.25
0.85,0.9999,HWI,1.48449827101072,111.75,25.25
1.5,0.9,HWI,6.33165761829574,111.75,25.25
1.5,0.95,HWI,4.98759655689223,111.75,25.25
1.5,0.99,HWI,3.19666594817356,111.75,25.25
1.5,0.999,HWI,2.27352062987102,111.75,25.25
1.5,0.9999,HWI,2.17355301529517,111.75,25.25
2,0.9,HWI,7.19036685137845,111.75,25.25
2,0.95,HWI,5.87303094862155,111.75,25.25
2,0.99,HWI,4.07790463215539,111.75,25.25
2,0.999,HWI,3.06415774499875,111.75,25.25
2,0.9999,HWI,2.92686967611989,111.75,25.25
3.5,0.9,HWI,9.83562947343358,111.75,25.25
3.5,0.95,HWI,8.72092374887218,111.75,25.25
3.5,0.99,HWI,7.10114112080201,111.75,25.25
3.5,0.999,HWI,6.06114343007519,111.75,25.25
3.5,0.9999,HWI,5.89962497706767,111.75,25.25
0.85,0.9,HWS,102.748972371679,111.75,25.25
0.85,0.95,HWS,51.1348042437344,111.75,25.25
0.85,0.99,HWS,14.0289744840315,111.75,25.25
0.85,0.999,HWS,5.82390444229954,111.75,25.25
0.85,0.9999,HWS,5.08645430000858,111.75,25.25
1.5,0.9,HWS,158.598933548872,111.75,25.25
1.5,0.95,HWS,88.1103489839599,111.75,25.25
1.5,0.99,HWS,30.3657139672964,111.75,25.25
1.5,0.999,HWS,13.3569930122803,111.75,25.25
1.5,0.9999,HWS,11.7399364309304,111.75,25.25
2,0.9,HWS,227.599477015038,111.75,25.25
2,0.95,HWS,137.537873427569,111.75,25.25
2,0.99,HWS,55.6539192723559,111.75,25.25
2,0.999,HWS,27.012358373378,111.75,25.25
2,0.9999,HWS,23.7773867427026,111.75,25.25
3.5,0.9,HWS,500.198166754386,111.75,25.25
3.5,0.95,HWS,355.707853721805,111.75,25.25
3.5,0.99,HWS,198.112777902256,111.75,25.25
3.5,0.999,HWS,125.534059316291,111.75,25.25
3.5,0.9999,HWS,115.078099058396,111.75,25.25
0.85,0.9,HWF,13.1854636591479,111.75,25.25
0.85,0.95,HWF,10.8893483709273,111.75,25.25
0.85,0.99,HWF,5.62376025202325,111.75,25.25
0.85,0.999,HWF,3.0270767981498,111.75,25.25
0.85,0.9999,HWF,2.80879260782308,111.75,25.25
1.5,0.9,HWF,11.1829573934837,111.75,25.25
1.5,0.95,HWF,11.5513784461153,111.75,25.25
1.5,0.99,HWF,7.69436090225564,111.75,25.25
1.5,0.999,HWF,4.76369872048542,111.75,25.25
1.5,0.9999,HWF,4.4486894480784,111.75,25.25
2,0.9,HWF,8.69172932330827,111.75,25.25
2,0.95,HWF,10.7142857142857,111.75,25.25
2,0.99,HWF,9.11278195488722,111.75,25.25
2,0.999,HWF,6.44122807017544,111.75,25.25
2,0.9999,HWF,6.11231988640332,111.75,25.25
3.5,0.9,HWF,3.29072681704261,111.75,25.25
3.5,0.95,HWF,5.30827067669173,111.75,25.25
3.5,0.99,HWF,8.34085213032581,111.75,25.25
3.5,0.999,HWF,8.34085213032581,111.75,25.25
3.5,0.9999,HWF,8.29573934837093,111.75,25.25
0.85,0.9,HWD,55.8370927318296,112.75,25.25
0.85,0.95,HWD,33.1610275689223,112.75,25.25
0.85,0.99,HWD,11.5137254901961,112.75,25.25
0.85,0.999,HWD,5.40776750723793,112.75,25.25
0.85,0.9999,HWD,4.71991375497568,112.75,25.25
1.5,0.9,HWD,75.6691729323308,112.75,25.25
1.5,0.95,HWD,50.0526315789474,112.75,25.25
1.5,0.99,HWD,21.3442355889724,112.75,25.25
1.5,0.999,HWD,10.7054411053433,112.75,25.25
1.5,0.9999,HWD,9.3754816807041,112.75,25.25
2,0.9,HWD,95.3308270676692,112.75,25.25
2,0.95,HWD,67.593984962406,112.75,25.25
2,0.99,HWD,33.6365914786967,112.75,25.25
2,0.999,HWD,18.3442949478961,112.75,25.25
2,0.9999,HWD,16.2607373697401,112.75,25.25
3.5,0.9,HWD,145.947368421053,112.75,25.25
3.5,0.95,HWD,117.531328320802,112.75,25.25
3.5,0.99,HWD,76.4110275689223,112.75,25.25
3.5,0.999,HWD,53.1052631578947,112.75,25.25
3.5,0.9999,HWD,49.3233082706767,112.75,25.25
0.85,0.9,HWI,5.47028311077694,112.75,25.25
0.85,0.95,HWI,4.13488658927318,112.75,25.25
0.85,0.99,HWI,2.3750848126542,112.75,25.25
0.85,0.999,HWI,1.60501000778139,112.75,25.25
0.85,0.9999,HWI,1.46307480665037,112.75,25.25
1.5,0.9,HWI,6.18624558997494,112.75,25.25
1.5,0.95,HWI,4.88683894736842,112.75,25.25
1.5,0.99,HWI,3.13007146737218,112.75,25.25
1.5,0.999,HWI,2.23733743567207,112.75,25.25
1.5,0.9999,HWI,2.10227890114435,112.75,25.25
2,0.9,HWI,7.03903957343358,112.75,25.25
2,0.95,HWI,5.7682550593985,112.75,25.25
2,0.99,HWI,4.01646851220551,112.75,25.25
2,0.999,HWI,3.00212637970182,112.75,25.25
2,0.9999,HWI,2.86535250255304,112.75,25.25
3.5,0.9,HWI,9.68344371428571,112.75,25.25
3.5,0.95,HWI,8.58797272481203,112.75,25.25
3.5,0.99,HWI,7.01191562456141,112.75,25.25
3.5,0.999,HWI,5.96792784385965,112.75,25.25
3.5,0.9999,HWI,5.79051633057644,112.75,25.25
0.85,0.9,HWS,100.522512844612,112.75,25.25
0.85,0.95,HWS,49.8405176558145,112.75,25.25
0.85,0.99,HWS,13.5691314943273,112.75,25.25
0.85,0.999,HWS,5.68245948839726,112.75,25.25
0.85,0.9999,HWS,4.86677119015365,112.75,25.25
1.5,0.9,HWS,156.141782914787,112.75,25.25
1.5,0.95,HWS,86.7100465451128,112.75,25.25
1.5,0.99,HWS,29.6093148267544,112.75,25.25
1.5,0.999,HWS,13.1696348744927,112.75,25.25
1.5,0.9999,HWS,11.3938939492737,112.75,25.25
2,0.9,HWS,225.99087602005,112.75,25.25
2,0.95,HWS,136.658146453634,112.75,25.25
2,0.99,HWS,55.0215938773684,112.75,25.25
2,0.999,HWS,26.4083041982052,112.75,25.25
2,0.9999,HWS,23.0926858742402,112.75,25.25
3.5,0.9,HWS,497.581430401003,112.75,25.25
3.5,0.95,HWS,353.557211370927,112.75,25.25
3.5,0.99,HWS,195.107362370927,112.75,25.25
3.5,0.999,HWS,121.920542579699,112.75,25.25
3.5,0.9999,HWS,111.186592001003,112.75,25.25
0.85,0.9,HWF,13.4611528822055,112.75,25.25
0.85,0.95,HWF,11.0682957393484,112.75,25.25
0.85,0.99,HWF,5.45177546549552,112.75,25.25
0.85,0.999,HWF,3.09345684550997,112.75,25.25
0.85,0.9999,HWF,2.77212839891266,112.75,25.25
1.5,0.9,HWF,11.5639097744361,112.75,25.25
1.5,0.95,HWF,11.8496240601504,112.75,25.25
1.5,0.99,HWF,7.68220551378446,112.75,25.25
1.5,0.999,HWF,4.7575172451252,112.75,25.25
1.5,0.9999,HWF,4.36395078949258,112.75,25.25
2,0.9,HWF,8.97243107769424,112.75,25.25
2,0.95,HWF,11.0902255639098,112.75,25.25
2,0.99,HWF,9.2531328320802,112.75,25.25
2,0.999,HWF,6.50637778657169,112.75,25.25
2,0.9999,HWF,6.06659411687113,112.75,25.25
3.5,0.9,HWF,3.46616541353384,112.75,25.25
3.5,0.95,HWF,5.60651629072682,112.75,25.25
3.5,0.99,HWF,8.59899749373434,112.75,25.25
3.5,0.999,HWF,8.54887218045113,112.75,25.25
3.5,0.9999,HWF,8.59899749373434,112.75,25.25
0.85,0.9,HWD,56.7368421052632,113.75,25.25
0.85,0.95,HWD,33.4561403508772,113.75,25.25
0.85,0.99,HWD,11.2721650617772,113.75,25.25
0.85,0.999,HWD,5.22214339012245,113.75,25.25
0.85,0.9999,HWD,4.60237800283833,113.75,25.25
1.5,0.9,HWD,77.2907268170426,113.75,25.25
1.5,0.95,HWD,50.7994987468672,113.75,25.25
1.5,0.99,HWD,21.3194235588972,113.75,25.25
1.5,0.999,HWD,10.4114360656543,113.75,25.25
1.5,0.9999,HWD,9.26323203619114,113.75,25.25
2,0.9,HWD,97.7167919799499,113.75,25.25
2,0.95,HWD,69.0802005012531,113.75,25.25
2,0.99,HWD,33.8646616541353,113.75,25.25
2,0.999,HWD,18.1952710724179,113.75,25.25
2,0.9999,HWD,16.219175389454,113.75,25.25
3.5,0.9,HWD,149.521303258145,113.75,25.25
3.5,0.95,HWD,120.428571428571,113.75,25.25
3.5,0.99,HWD,78.1328320802005,113.75,25.25
3.5,0.999,HWD,53.3634085213033,113.75,25.25
3.5,0.9999,HWD,49.1929824561404,113.75,25.25
0.85,0.9,HWI,5.31913212932331,113.75,25.25
0.85,0.95,HWI,4.03460034847118,113.75,25.25
0.85,0.99,HWI,2.28778446450781,113.75,25.25
0.85,0.999,HWI,1.49943495107516,113.75,25.25
0.85,0.9999,HWI,1.40349886842066,113.75,25.25
1.5,0.9,HWI,6.02834304661654,113.75,25.25
1.5,0.95,HWI,4.78437263383459,113.75,25.25
1.5,0.99,HWI,3.09371128727068,113.75,25.25
1.5,0.999,HWI,2.1565633173942,113.75,25.25
1.5,0.9999,HWI,2.05886667505382,113.75,25.25
2,0.9,HWI,6.87792514536341,113.75,25.25
2,0.95,HWI,5.68375089122807,113.75,25.25
2,0.99,HWI,4.03365326854637,113.75,25.25
2,0.999,HWI,2.97647745776729,113.75,25.25
2,0.9999,HWI,2.84287606239737,113.75,25.25
3.5,0.9,HWI,9.53017153132832,113.75,25.25
3.5,0.95,HWI,8.48840342030075,113.75,25.25
3.5,0.99,HWI,6.9390732518797,113.75,25.25
3.5,0.999,HWI,5.844501479198,113.75,25.25
3.5,0.9999,HWI,5.6740034031579,113.75,25.25
0.85,0.9,HWS,98.8690013072682,113.75,25.25
0.85,0.95,HWS,48.8021305213033,113.75,25.25
0.85,0.99,HWS,13.0718141041047,113.75,25.25
0.85,0.999,HWS,5.2612708168575,113.75,25.25
0.85,0.9999,HWS,4.59866785933609,113.75,25.25
1.5,0.9,HWS,154.576958120301,113.75,25.25
1.5,0.95,HWS,85.7961593571429,113.75,25.25
1.5,0.99,HWS,28.9279008852231,113.75,25.25
1.5,0.999,HWS,12.3209435282245,113.75,25.25
1.5,0.9999,HWS,10.8198063780536,113.75,25.25
2,0.9,HWS,225.344163917293,113.75,25.25
2,0.95,HWS,136.099580273183,113.75,25.25
2,0.99,HWS,54.1051126078948,113.75,25.25
2,0.999,HWS,25.243870304422,113.75,25.25
2,0.9999,HWS,22.1344564841501,113.75,25.25
3.5,0.9,HWS,498.011204260652,113.75,25.25
3.5,0.95,HWS,353.857286180451,113.75,25.25
3.5,0.99,HWS,193.092164378446,113.75,25.25
3.5,0.999,HWS,117.663391447118,113.75,25.25
3.5,0.9999,HWS,107.381618935088,113.75,25.25
0.85,0.9,HWF,13.8195488721805,113.75,25.25
0.85,0.95,HWF,11.4260651629073,113.75,25.25
0.85,0.99,HWF,5.49254935584576,113.75,25.25
0.85,0.999,HWF,3.03129067309856,113.75,25.25
0.85,0.9999,HWF,2.77540637082759,113.75,25.25
1.5,0.9,HWF,11.9197994987469,113.75,25.25
1.5,0.95,HWF,12.1979949874687,113.75,25.25
1.5,0.99,HWF,7.82005012531328,113.75,25.25
1.5,0.999,HWF,4.67733969857564,113.75,25.25
1.5,0.9999,HWF,4.34631609586799,113.75,25.25
2,0.9,HWF,9.51378446115288,113.75,25.25
2,0.95,HWF,11.5563909774436,113.75,25.25
2,0.99,HWF,9.48621553884712,113.75,25.25
2,0.999,HWF,6.57371059227015,113.75,25.25
2,0.9999,HWF,6.08322030566612,113.75,25.25
3.5,0.9,HWF,3.77694235588972,113.75,25.25
3.5,0.95,HWF,5.96741854636592,113.75,25.25
3.5,0.99,HWF,9.16040100250626,113.75,25.25
3.5,0.999,HWF,9.03007518796992,113.75,25.25
3.5,0.9999,HWF,8.79699248120301,113.75,25.25
0.85,0.9,HWD,56.4511278195489,114.75,25.25
0.85,0.95,HWD,32.8195488721805,114.75,25.25
0.85,0.99,HWD,10.8218879241447,114.75,25.25
0.85,0.999,HWD,4.94803368715907,114.75,25.25
0.85,0.9999,HWD,4.38672442968109,114.75,25.25
1.5,0.9,HWD,76.7418546365915,114.75,25.25
1.5,0.95,HWD,49.5538847117795,114.75,25.25
1.5,0.99,HWD,20.3632832080201,114.75,25.25
1.5,0.999,HWD,9.60277858604199,114.75,25.25
1.5,0.9999,HWD,8.62562875607726,114.75,25.25
2,0.9,HWD,97.1804511278196,114.75,25.25
2,0.95,HWD,67.9197994987469,114.75,25.25
2,0.99,HWD,32.6516290726817,114.75,25.25
2,0.999,HWD,17.0309853581322,114.75,25.25
2,0.9999,HWD,15.2690573182181,114.75,25.25
3.5,0.9,HWD,147.160401002506,114.75,25.25
3.5,0.95,HWD,117.869674185464,114.75,25.25
3.5,0.99,HWD,75.31328320802,114.75,25.25
3.5,0.999,HWD,50.5288220551378,114.75,25.25
3.5,0.9999,HWD,46.8421052631579,114.75,25.25
0.85,0.9,HWI,5.34861347042606,114.75,25.25
0.85,0.95,HWI,4.02203400827068,114.75,25.25
0.85,0.99,HWI,2.27879926949693,114.75,25.25
0.85,0.999,HWI,1.51806615967422,114.75,25.25
0.85,0.9999,HWI,1.41197287380721,114.75,25.25
1.5,0.9,HWI,6.0954868764411,114.75,25.25
1.5,0.95,HWI,4.84478753859649,114.75,25.25
1.5,0.99,HWI,3.12547389342105,114.75,25.25
1.5,0.999,HWI,2.17811989721844,114.75,25.25
1.5,0.9999,HWI,2.10977889172133,114.75,25.25
2,0.9,HWI,7.00749844360902,114.75,25.25
2,0.95,HWI,5.79002343909775,114.75,25.25
2,0.99,HWI,4.08361871373434,114.75,25.25
2,0.999,HWI,3.01385718055784,114.75,25.25
2,0.9999,HWI,2.87706255228939,114.75,25.25
3.5,0.9,HWI,9.64663871403509,114.75,25.25
3.5,0.95,HWI,8.55044402932331,114.75,25.25
3.5,0.99,HWI,6.94676208696742,114.75,25.25
3.5,0.999,HWI,5.83501553609023,114.75,25.25
3.5,0.9999,HWI,5.65508728145364,114.75,25.25
0.85,0.9,HWS,98.9208045413534,114.75,25.25
0.85,0.95,HWS,48.1122236002506,114.75,25.25
0.85,0.99,HWS,12.3790371411587,114.75,25.25
0.85,0.999,HWS,5.08186604418732,114.75,25.25
0.85,0.9999,HWS,4.43879160374578,114.75,25.25
1.5,0.9,HWS,154.210842343358,114.75,25.25
1.5,0.95,HWS,84.4312652117795,114.75,25.25
1.5,0.99,HWS,27.506916358584,114.75,25.25
1.5,0.999,HWS,11.4927046022697,114.75,25.25
1.5,0.9999,HWS,10.1574894066098,114.75,25.25
2,0.9,HWS,225.091609255639,114.75,25.25
2,0.95,HWS,134.139529828321,114.75,25.25
2,0.99,HWS,51.4496822785213,114.75,25.25
2,0.999,HWS,23.3680614882198,114.75,25.25
2,0.9999,HWS,20.6022747882846,114.75,25.25
3.5,0.9,HWS,490.34070641604,114.75,25.25
3.5,0.95,HWS,344.885968558897,114.75,25.25
3.5,0.99,HWS,182.907285685965,114.75,25.25
3.5,0.999,HWS,108.697024696241,114.75,25.25
3.5,0.9999,HWS,98.7775766952381,114.75,25.25
0.85,0.9,HWF,13.7719298245614,114.75,25.25
0.85,0.95,HWF,11.34335839599,114.75,25.25
0.85,0.99,HWF,5.38227534781225,114.75,25.25
0.85,0.999,HWF,2.88844641770338,114.75,25.25
0.85,0.9999,HWF,2.63266940318024,114.75,25.25
1.5,0.9,HWF,11.9724310776942,114.75,25.25
1.5,0.95,HWF,12.0025062656642,114.75,25.25
1.5,0.99,HWF,7.62581453634085,114.75,25.25
1.5,0.999,HWF,4.44196216806205,114.75,25.25
1.5,0.9999,HWF,4.20011837690671,114.75,25.25
2,0.9,HWF,9.53884711779449,114.75,25.25
2,0.95,HWF,11.4185463659148,114.75,25.25
2,0.99,HWF,9.32832080200501,114.75,25.25
2,0.999,HWF,6.32684342435035,114.75,25.25
2,0.9999,HWF,5.97758793268,114.75,25.25
3.5,0.9,HWF,3.76942355889724,114.75,25.25
3.5,0.95,HWF,5.87218045112782,114.75,25.25
3.5,0.99,HWF,8.95739348370927,114.75,25.25
3.5,0.999,HWF,8.66416040100251,114.75,25.25
3.5,0.9999,HWF,8.57393483709273,114.75,25.25
0.85,0.9,HWD,59.2982456140351,115.75,25.25
0.85,0.95,HWD,34.8543859649123,115.75,25.25
0.85,0.99,HWD,11.5046750648551,115.75,25.25
0.85,0.999,HWD,5.01751756020128,115.75,25.25
0.85,0.9999,HWD,4.27802735054853,115.75,25.25
1.5,0.9,HWD,81.8320802005012,115.75,25.25
1.5,0.95,HWD,53.889724310777,115.75,25.25
1.5,0.99,HWD,22.2854636591479,115.75,25.25
1.5,0.999,HWD,10.5471379687609,115.75,25.25
1.5,0.9999,HWD,9.18989350907634,115.75,25.25
2,0.9,HWD,104.042606516291,115.75,25.25
2,0.95,HWD,74.3082706766917,115.75,25.25
2,0.99,HWD,36.1660401002506,115.75,25.25
2,0.999,HWD,19.2075187969925,115.75,25.25
2,0.9999,HWD,17.0456228290023,115.75,25.25
3.5,0.9,HWD,156.736842105263,115.75,25.25
3.5,0.95,HWD,127.12030075188,115.75,25.25
3.5,0.99,HWD,83.3634085213033,115.75,25.25
3.5,0.999,HWD,56.5338345864662,115.75,25.25
3.5,0.9999,HWD,52.0601503759399,115.75,25.25
0.85,0.9,HWI,4.9669782597995,115.75,25.25
0.85,0.95,HWI,3.81880296137845,115.75,25.25
0.85,0.99,HWI,2.20246017671939,115.75,25.25
0.85,0.999,HWI,1.41690052440878,115.75,25.25
0.85,0.9999,HWI,1.3121937708917,115.75,25.25
1.5,0.9,HWI,5.76484720476191,115.75,25.25
